Timestamp,Packets In,Packets Out
1461738097,9.743719091954704,9.883942591503736
1461738127,8491.706070303671,9927.186022340702
1461738157,12.491024649308734,12.686815392565508
1461738187,9.04299998873461,8.921715225002107
1461738217,5044.908187646725,5148.840579489639
1461738247,3405.6075670503014,4002.069207159172
1461738277,8.196029496585938,7.693121876853569
1461738307,12816.930201154797,11860.045698618203
1461738337,908.0136721030449,907.6825561037165
1461738367,5.109508015931111,5.0760863765059305
1461738397,380.3386136584629,5515.10880090453
1461738427,2453.3813680999965,2292.896708296152
1461738457,8.63423960823529,8.642638137416697
1461738487,9043.607121275718,6988.167174116801
1461738517,16.1812003882776,14.08504880099438
1461738547,7.745866718022761,7.453228334576011
1461738577,5258.4866801215285,8396.977608581607
1461738607,3307.1533891763847,3604.640131090001
1461738637,7.595377199797447,7.393293259379129
1461738667,5368.388085173817,8629.511969051593
1461738697,3412.6251136823635,3885.1316064301327
1461738727,6.580835551309232,6.688271287001096
1461738757,825.626446870539,6849.761915205522
1461738787,2427.0499203176896,2520.7688755994463
1461738817,8.583924906346681,7.976603856332757
1461738847,10431.168947895138,6991.793214905367
1461738877,4738.332421043219,493.4391380711323
1461738907,7.579988846276814,7.537844327781869
1461738937,5012.983128660692,5008.625756744932
1461738967,4811.064922458312,5927.982420580668
1461738997,5.897761116931144,5.695838891463916
1461739027,9869.53625924043,7223.863556282867
1461739057,3742.5012644790377,4406.907095434353
1461739087,12.740741794549844,9.921738314736047
1461739117,4956.01127540101,9718.774580335628
1461739147,4849.315658106345,4449.218664480143
1461739177,9.531769363155249,9.345381723583483
1461739207,10067.39444249205,10062.600367289482
1461739237,1249.9062361494593,87.28354608887376
1461739267,5122.177601768883,5117.495665558061
1461739297,4688.472928942062,2932.3379780792666
1461739327,5602.506537864971,7431.133446771978
1461739357,6.947500131838474,6.495037804978196
1461739387,2612.764666603375,9532.753507718739
1461739417,10850.01211450494,11407.60237908837
1461739447,8.958040682068546,8.949578072472057
1461739477,15.689620181779102,14.33596055868875
1461739507,8733.278295399388,5121.15134190063
1461739537,23.337293930844044,248.54018083051707
1461739567,8874.17411531314,9975.2370297717
1461739597,14541.448138970809,19611.06196980799
1461739627,22.88280253455263,256.1164934016189
1461739657,12.629099071754236,12.29507363942578
1461739687,7582.771443974255,8865.634438226713
1461739717,5.547396984200782,5.296061331053493
1461739747,10.323520819714354,9.685770933761246
1461739777,5510.2377505124905,3944.4781570659125
1461739807,468.7790681946027,481.22367937102354
1461739837,58.195664108037214,759.5936083450293
1461739867,633.1390256560969,630.617424312777
1461739897,466.6347808702422,498.61053579900374
1461739927,7.1085208507234325,6.793743919701205
1461739957,82.44432656544801,33.729587136544275
1461739987,471.5279035309934,533.909335049069
1461740017,6638.856100134337,5371.237902948662
1461740047,887.1871636212749,651.6771187330271
1461740077,15.141520354496155,13.293417672436906
1461740107,4.943585086094994,4.854740590360592
1461740137,4936.06094978065,3750.0623016489417
1461740167,2213.405744885637,2350.722272176251
1461740197,7.346974503095515,6.894881210627715
1461740227,1238.1067745475493,869.5087509521304
1461740257,1243.4994238898269,1063.3365719699952
1461740287,1316.4843422850024,1786.0700668541856
1461740317,8.046007123181948,7.843960394541156
1461740347,328.8716360348014,4651.564159650693
1461740377,16350.303087783293,9336.694422593442
1461740407,57.673740272675104,451.75998610829913
1461740437,19.339174249423863,17.98536990969606
1461740467,10265.522825331396,2763.5193311302323
1461740497,458.06460789327804,869.6838699140646
1461740527,7.45061317214556,7.860715013514916
1461740557,6587.082270091579,6242.308445920158
1461740587,475.5572952203914,571.4923199753223
1461740617,7.327168626189577,6.943727440295591
1461740647,9092.515650670683,6492.116007843006
1461740677,20.250372397438902,22.150884056064445
1461740707,10.661831740706681,8.653612539185602
1461740737,4966.64496293416,3971.9078617546647
1461740767,3033.343445688013,4133.951022005442
1461740797,9.893562220723144,9.340480884678254
1461740827,8136.931372669762,9944.234329071965
1461740857,5435.658321040816,7671.188075219106
1461740887,6.256256744446505,6.420348803050427
1461740917,7.794852908298376,7.7925692649712985
1461740947,3226.0841856969887,2576.118240128708
1461740977,916.744437392581,917.2072455060629
1461741007,5.555302805358764,5.505757674710295
1461741037,6675.568356083435,9580.663370303446
1461741067,3619.786259362291,5122.177191128534
1461741097,5253.218914574866,4143.478941954156
1461741127,1685.9248078614453,1404.4038295522175
1461741157,20.441981237504308,22.442899381621483
1461741187,7.555637785273016,7.265807418939087
1461741217,6311.912630434239,11875.30351874014
1461741247,2549.3220549016746,3523.998349565551
1461741277,568.1297575903516,7795.32555533502
1461741307,5561.024212863025,2833.9706060819735
1461741337,1949.7015898690515,3483.0949809662075
1461741367,8.938107193797919,8.536498039030384
1461741397,3709.98869579141,8212.900767421943
1461741427,4910.746321184966,7667.540534639108
1461741457,13.608660845462428,12.972117226180561
1461741487,7.725563776364821,7.372833382805606
1461741517,19507.426687556712,12539.148741050843
1461741547,1789.2316249967066,1573.508489410556
1461741577,7.891370532799289,7.871523794227176
1461741607,4966.0396625755175,4961.745478436518
1461741637,11.699027093381769,11.699448084505647
1461741667,9.885888706126128,9.702724460505458
1461741697,5228.7454188342535,7779.108389565151
1461741727,7171.476046360269,5917.240096035426
1461741757,11.492563368187861,11.388738115434364
1461741787,4900.374490289518,5017.700987615582
1461741817,13157.49209555139,12277.05356618139
1461741847,122.107849660538,122.29532682679266
1461741877,6309.62014538149,459.9544220573509
1461741907,9146.805080218466,9413.622877840075
1461741937,9.459560476155316,9.471489060041772
1461741967,8.613541008136771,8.833311288925117
1461741997,6.997981117650454,6.895702339021707
1461742027,939.8474723739516,939.6999108525284
1461742057,10.59388724730762,10.253474978815147
1461742087,4015.507368263613,4606.50772501736
1461742117,6.397921314370533,6.298315815817495
1461742147,9.634936345480671,9.60411010690473
1461742177,3413.8452734802345,4619.160019918265
1461742207,894.580120347707,818.9246282180657
1461742237,18.6894731182751,18.78352176721784
1461742267,9959.804986798501,10497.460193324961
1461742297,456.6862182179024,445.2396286625702
1461742327,9150.391314972536,5888.297814384677
1461742357,6.199158299901557,6.199359323590537
1461742387,5.889592141813765,5.848846819120213
1461742417,6.924112364394692,6.9017116340878335
1461742447,4.270698558162196,4.229708696124412
1461742477,5.798627467816317,5.698640070281611
